frame,camera,player_id,x1,y1,x2,y2
57,tacticam,66,605,112,632,159
57,tacticam,31,589,167,591,170
57,tacticam,31,640,206,651,218
57,tacticam,30,1648,456,1687,551
57,tacticam,30,1867,1026,1900,1079
58,tacticam,30,396,449,431,501
58,tacticam,30,1714,369,1743,424
58,tacticam,31,1105,482,1134,529
58,tacticam,40,952,250,981,295
58,tacticam,83,783,527,821,581
58,tacticam,15,1214,386,1241,436
58,tacticam,30,1660,488,1692,543
58,tacticam,30,1367,757,1401,825
58,tacticam,30,375,372,402,423
58,tacticam,30,330,620,364,682
58,tacticam,30,396,399,430,450
58,tacticam,31,752,353,784,400
58,tacticam,30,823,380,849,430
58,tacticam,40,1132,301,1154,353
58,tacticam,66,965,198,992,240
58,tacticam,66,738,269,769,313
58,tacticam,30,545,236,577,283
58,tacticam,30,1519,284,1544,330
58,tacticam,30,667,173,697,216
58,tacticam,30,779,198,807,239
58,tacticam,31,915,204,944,247
58,tacticam,66,608,113,635,160
58,tacticam,31,589,167,591,170
58,tacticam,31,642,207,653,219
58,tacticam,30,1662,487,1689,555
58,tacticam,30,1868,1026,1901,1080
59,tacticam,30,398,447,433,500
59,tacticam,30,1718,370,1747,424
59,tacticam,31,1107,482,1136,529
59,tacticam,40,954,251,984,295
59,tacticam,83,782,527,820,581
59,tacticam,15,1218,387,1245,437
59,tacticam,30,1662,488,1694,544
59,tacticam,30,1371,758,1405,823
59,tacticam,30,377,372,403,423
59,tacticam,30,333,617,366,675
59,tacticam,30,399,397,433,448
59,tacticam,31,753,352,785,399
59,tacticam,30,826,380,853,429
59,tacticam,40,1137,302,1159,354
59,tacticam,66,966,199,993,240
59,tacticam,66,739,269,771,315
59,tacticam,30,550,236,583,284
59,tacticam,30,1521,286,1545,332
59,tacticam,30,670,175,700,217
59,tacticam,30,778,199,808,241
59,tacticam,31,916,205,946,249
59,tacticam,66,615,114,641,161
59,tacticam,31,589,168,591,170
59,tacticam,31,653,208,663,219
59,tacticam,30,1662,488,1690,556
59,tacticam,30,1868,1027,1900,1080
60,tacticam,30,402,446,436,499
60,tacticam,30,1721,371,1748,425
60,tacticam,31,1106,483,1137,529
60,tacticam,40,956,252,986,296
60,tacticam,83,781,526,818,581
60,tacticam,15,1222,388,1248,437
60,tacticam,30,1664,489,1694,544
60,tacticam,30,1374,757,1407,822
60,tacticam,30,380,373,407,424
60,tacticam,30,333,614,366,672
60,tacticam,30,404,395,437,446
60,tacticam,31,754,352,786,401
60,tacticam,30,830,379,857,429
60,tacticam,40,1141,302,1164,354
60,tacticam,66,966,199,993,240
60,tacticam,66,739,268,772,316
60,tacticam,30,554,236,588,285
60,tacticam,30,1525,286,1550,331
60,tacticam,30,671,176,702,220
60,tacticam,30,778,200,807,243
60,tacticam,31,917,205,947,250
60,tacticam,66,620,119,643,161
60,tacticam,31,589,168,591,170
60,tacticam,31,656,211,665,221
60,tacticam,30,1663,489,1690,556
60,tacticam,30,1869,1027,1900,1080
61,tacticam,30,407,444,442,497
61,tacticam,30,1724,372,1751,426
61,tacticam,31,1105,484,1135,529
61,tacticam,40,957,253,988,297
61,tacticam,83,781,525,817,581
61,tacticam,15,1224,389,1250,438
61,tacticam,30,1665,489,1696,543
61,tacticam,30,1374,757,1408,822
61,tacticam,30,383,374,410,425
61,tacticam,30,334,611,367,671
61,tacticam,30,409,393,442,445
61,tacticam,31,756,353,787,401
61,tacticam,30,834,379,860,429
61,tacticam,40,1146,303,1169,355
61,tacticam,66,967,201,995,242
61,tacticam,66,738,269,770,316
61,tacticam,30,559,236,594,286
61,tacticam,30,1527,285,1553,331
61,tacticam,30,673,178,704,223
61,tacticam,30,777,201,806,244
61,tacticam,31,920,207,949,251
61,tacticam,66,625,119,649,162
61,tacticam,31,590,168,592,170
61,tacticam,31,658,212,668,223
61,tacticam,30,1663,490,1690,557
61,tacticam,30,1867,1026,1898,1080
62,tacticam,30,411,442,445,494
62,tacticam,30,1726,372,1753,427
62,tacticam,31,1103,484,1132,528
62,tacticam,40,959,255,989,299
62,tacticam,83,782,524,818,580
62,tacticam,15,1227,388,1253,438
62,tacticam,30,1667,489,1698,544
62,tacticam,30,1374,756,1407,821
62,tacticam,30,386,375,412,424
62,tacticam,30,337,608,371,669
62,tacticam,30,415,392,446,442
62,tacticam,31,759,354,789,401
62,tacticam,30,836,380,862,429
62,tacticam,40,1152,305,1175,356
62,tacticam,66,968,202,996,244
62,tacticam,66,739,269,770,316
62,tacticam,30,563,238,598,287
62,tacticam,30,1529,286,1556,332
62,tacticam,30,678,179,707,223
62,tacticam,30,780,202,807,244
62,tacticam,31,921,208,949,252
62,tacticam,66,627,118,650,162
62,tacticam,31,661,214,670,224
62,tacticam,30,1664,490,1691,557
62,tacticam,30,1866,1025,1897,1079
63,tacticam,30,414,441,447,491
63,tacticam,30,1727,373,1755,428
63,tacticam,31,1102,483,1133,529
63,tacticam,40,960,256,989,300
63,tacticam,83,784,523,821,578
63,tacticam,15,1231,388,1257,438
63,tacticam,30,1668,489,1700,544
63,tacticam,30,1376,754,1410,820
63,tacticam,30,388,375,415,426
63,tacticam,30,340,603,375,666
63,tacticam,30,420,390,452,440
63,tacticam,31,761,352,792,402
63,tacticam,30,839,380,864,431
63,tacticam,40,1158,305,1182,356
63,tacticam,66,968,203,995,245
63,tacticam,66,741,269,770,314
63,tacticam,30,566,241,600,288
63,tacticam,30,1532,288,1558,333
63,tacticam,30,683,181,712,224
63,tacticam,30,780,203,807,242
63,tacticam,31,923,208,951,252
63,tacticam,66,631,119,655,163
63,tacticam,31,664,215,673,226
63,tacticam,30,1664,491,1691,558
63,tacticam,30,1865,1024,1896,1079
64,tacticam,30,415,440,450,491
64,tacticam,30,1729,373,1757,429
64,tacticam,31,1103,482,1135,529
64,tacticam,40,961,257,989,301
64,tacticam,83,785,521,821,574
64,tacticam,15,1236,387,1261,438
64,tacticam,30,1668,489,1700,544
64,tacticam,30,1379,752,1412,819
64,tacticam,30,389,374,419,429
64,tacticam,30,345,600,379,661
64,tacticam,30,426,387,459,439
64,tacticam,31,764,352,795,400
64,tacticam,30,843,380,868,430
64,tacticam,40,1164,306,1188,357
64,tacticam,66,969,203,996,247
64,tacticam,66,742,269,772,313
64,tacticam,30,569,241,601,288
64,tacticam,30,1534,290,1560,335
64,tacticam,30,686,182,716,226
64,tacticam,30,779,204,806,242
64,tacticam,31,926,208,954,253
64,tacticam,66,637,119,660,164
64,tacticam,31,666,217,676,227
64,tacticam,30,1665,492,1691,558
64,tacticam,30,1864,1023,1896,1079
65,tacticam,30,415,440,449,490
65,tacticam,30,1730,375,1759,430
65,tacticam,31,1104,481,1135,527
65,tacticam,40,962,256,990,301
65,tacticam,83,784,519,821,572
65,tacticam,15,1238,388,1264,439
65,tacticam,30,1669,490,1701,543
65,tacticam,30,1381,750,1415,818
65,tacticam,30,389,375,421,431
65,tacticam,30,350,596,383,653
65,tacticam,30,431,384,464,436
65,tacticam,31,766,352,797,399
65,tacticam,30,847,379,872,429
65,tacticam,40,1169,306,1194,357
65,tacticam,66,971,204,998,247
65,tacticam,66,742,270,773,314
65,tacticam,30,573,242,604,288
65,tacticam,30,1536,291,1562,336
65,tacticam,30,689,184,718,227
65,tacticam,30,779,203,807,244
65,tacticam,31,928,209,956,253
65,tacticam,66,641,122,664,166
65,tacticam,31,669,218,678,229
65,tacticam,30,1665,493,1692,559
65,tacticam,30,1864,1022,1896,1079
66,tacticam,30,417,439,450,490
66,tacticam,30,1732,377,1761,431
66,tacticam,31,1103,478,1136,526
66,tacticam,40,965,257,993,301
66,tacticam,83,782,519,820,571
66,tacticam,15,1240,388,1267,440
66,tacticam,30,1667,491,1700,544
66,tacticam,30,1383,748,1417,816
66,tacticam,30,392,379,422,432
66,tacticam,30,351,592,384,649
66,tacticam,30,436,383,467,432
66,tacticam,31,766,352,797,398
66,tacticam,30,851,379,876,428
66,tacticam,40,1175,308,1198,357
66,tacticam,66,971,205,999,247
66,tacticam,66,742,270,773,315
66,tacticam,30,578,242,609,288
66,tacticam,30,1538,293,1563,338
66,tacticam,30,691,187,720,230
66,tacticam,30,778,205,806,246
66,tacticam,31,927,210,955,255
66,tacticam,66,644,129,664,168
66,tacticam,31,672,220,681,231
66,tacticam,30,1666,493,1692,559
66,tacticam,30,1861,1021,1894,1078
67,tacticam,30,420,437,454,489
67,tacticam,30,1735,379,1762,432
67,tacticam,31,1097,477,1130,527
67,tacticam,40,967,259,995,302
67,tacticam,83,778,519,816,571
67,tacticam,15,1243,390,1270,440
67,tacticam,30,1666,492,1699,545
67,tacticam,30,1385,747,1419,813
67,tacticam,30,395,381,424,432
67,tacticam,30,353,590,385,648
67,tacticam,30,440,382,470,429
67,tacticam,31,767,353,798,399
67,tacticam,30,853,379,878,425
67,tacticam,40,1179,308,1202,358
67,tacticam,66,971,206,997,247
67,tacticam,66,741,273,771,317
67,tacticam,30,583,243,615,289
67,tacticam,30,1539,294,1563,339
67,tacticam,30,692,189,721,232
67,tacticam,30,778,205,805,247
67,tacticam,31,928,212,956,256
67,tacticam,66,646,134,665,170
67,tacticam,31,674,222,684,232
67,tacticam,30,1666,494,1693,559
67,tacticam,30,1860,1021,1891,1077
68,tacticam,30,424,436,458,488
68,tacticam,30,1737,380,1764,433
68,tacticam,31,1095,477,1127,526
68,tacticam,40,968,260,996,303
68,tacticam,83,774,519,813,571
68,tacticam,15,1246,392,1272,441
68,tacticam,30,1665,493,1698,547
68,tacticam,30,1387,746,1420,811
68,tacticam,30,397,380,426,432
68,tacticam,30,354,588,386,647
68,tacticam,30,444,380,472,427
68,tacticam,31,767,353,800,401
68,tacticam,30,856,379,882,426
68,tacticam,40,1183,308,1206,358
68,tacticam,66,970,207,997,249
68,tacticam,66,740,273,769,318
68,tacticam,30,588,243,620,291
68,tacticam,30,1540,294,1564,339
68,tacticam,30,694,190,722,234
68,tacticam,30,778,207,805,248
68,tacticam,31,929,215,955,258
68,tacticam,66,649,131,669,170
68,tacticam,31,677,223,686,234
68,tacticam,30,1667,495,1693,560
68,tacticam,30,1858,1021,1889,1077
69,tacticam,30,428,433,462,484
69,tacticam,30,1738,381,1764,434
69,tacticam,31,1094,476,1126,525
69,tacticam,40,968,262,997,305
69,tacticam,83,772,516,812,571
69,tacticam,15,1248,392,1274,441
69,tacticam,30,1663,491,1696,548
69,tacticam,30,1388,747,1421,810
69,tacticam,30,398,380,427,432
69,tacticam,30,357,584,389,644
69,tacticam,30,446,378,475,428
69,tacticam,31,767,352,800,401
69,tacticam,30,859,379,884,426
69,tacticam,40,1188,309,1211,359
69,tacticam,66,970,209,997,252
69,tacticam,66,740,273,769,318
69,tacticam,30,591,244,624,292
69,tacticam,30,1542,294,1566,340
69,tacticam,30,696,190,724,234
69,tacticam,30,778,207,805,248
69,tacticam,31,929,216,955,259
69,tacticam,66,653,131,673,170
69,tacticam,31,679,225,689,235
69,tacticam,30,1667,496,1693,560
69,tacticam,30,1857,1020,1888,1076
70,tacticam,30,430,432,464,481
70,tacticam,30,1739,380,1765,434
70,tacticam,31,1094,475,1126,525
70,tacticam,40,968,263,998,307
70,tacticam,83,771,514,812,569
70,tacticam,15,1249,393,1273,441
70,tacticam,30,1663,489,1697,548
70,tacticam,30,1389,746,1419,808
70,tacticam,30,401,378,428,429
70,tacticam,30,361,580,392,639
70,tacticam,30,451,376,479,425
70,tacticam,31,767,353,799,401
70,tacticam,30,860,379,885,426
70,tacticam,40,1193,309,1216,359
70,tacticam,66,969,210,996,253
70,tacticam,66,741,272,769,316
70,tacticam,30,593,246,627,293
70,tacticam,30,1542,294,1567,342
70,tacticam,30,697,192,725,235
70,tacticam,30,776,208,804,248
70,tacticam,31,931,216,955,258
70,tacticam,66,655,128,678,171
70,tacticam,31,682,226,692,237
70,tacticam,30,1668,496,1694,561
70,tacticam,30,1856,1020,1887,1076
71,tacticam,30,430,431,464,481
71,tacticam,30,1739,380,1765,435
71,tacticam,31,1093,474,1125,523
71,tacticam,40,969,264,998,308
71,tacticam,83,771,513,813,567
71,tacticam,15,1250,392,1274,441
71,tacticam,30,1664,489,1697,548
71,tacticam,30,1388,744,1419,807
71,tacticam,30,403,378,429,426
71,tacticam,30,364,577,395,634
71,tacticam,30,455,374,483,422
71,tacticam,31,768,352,800,401
71,tacticam,30,861,378,887,427
71,tacticam,40,1193,310,1216,361
71,tacticam,66,968,211,994,254
71,tacticam,66,739,272,768,315
71,tacticam,30,596,247,629,295
71,tacticam,30,1543,296,1568,342
71,tacticam,30,696,193,725,237
71,tacticam,30,776,210,803,250
71,tacticam,31,932,217,956,259
71,tacticam,66,657,128,679,171
71,tacticam,31,685,228,694,238
71,tacticam,30,1668,497,1694,561
71,tacticam,30,1855,1019,1886,1076
72,tacticam,30,430,431,463,480
72,tacticam,30,1739,381,1766,436
72,tacticam,31,1091,474,1124,522
72,tacticam,40,970,266,997,309
72,tacticam,83,772,512,813,564
72,tacticam,15,1253,393,1277,441
72,tacticam,30,1664,491,1696,546
72,tacticam,30,1389,742,1420,806
72,tacticam,30,405,377,432,425
72,tacticam,30,366,574,396,629
72,tacticam,30,457,372,484,418
72,tacticam,31,770,351,801,400
72,tacticam,30,863,376,889,427
72,tacticam,40,1195,311,1219,362
72,tacticam,66,967,212,994,254
72,tacticam,66,737,272,767,314
72,tacticam,30,596,250,628,295
72,tacticam,30,1544,297,1570,343
72,tacticam,30,695,194,724,239
72,tacticam,30,773,211,800,252
72,tacticam,31,933,217,958,260
72,tacticam,66,660,128,682,172
72,tacticam,31,687,229,697,240
72,tacticam,30,1669,498,1694,562
72,tacticam,30,1854,1019,1886,1076
73,tacticam,30,429,430,461,480
73,tacticam,30,1740,381,1768,436
73,tacticam,31,1088,473,1120,522
73,tacticam,40,970,267,997,310
73,tacticam,83,770,511,812,563
73,tacticam,15,1256,393,1279,441
73,tacticam,30,1661,491,1692,545
73,tacticam,30,1391,740,1421,805
73,tacticam,30,406,376,434,425
73,tacticam,30,364,571,394,627
73,tacticam,30,461,370,487,416
73,tacticam,31,770,350,801,398
73,tacticam,30,865,375,891,425
73,tacticam,40,1198,310,1222,362
73,tacticam,66,966,213,992,254
73,tacticam,66,735,272,766,315
73,tacticam,30,596,250,628,295
73,tacticam,30,1545,298,1571,345
73,tacticam,30,697,196,725,240
73,tacticam,30,772,211,798,252
73,tacticam,31,930,218,955,260
73,tacticam,66,663,129,686,173
73,tacticam,31,690,231,700,242
73,tacticam,30,1669,499,1695,562
73,tacticam,30,1848,1012,1886,1079
74,tacticam,30,429,429,461,479
74,tacticam,30,1741,382,1769,437
74,tacticam,31,1084,473,1116,522
74,tacticam,40,971,266,997,309
74,tacticam,83,767,511,809,563
74,tacticam,15,1256,393,1280,441
74,tacticam,30,1657,491,1688,545
74,tacticam,30,1390,738,1421,803
74,tacticam,30,406,374,434,425
74,tacticam,30,363,568,394,625
74,tacticam,30,464,369,490,414
74,tacticam,31,768,351,799,396
74,tacticam,30,866,373,892,425
74,tacticam,40,1202,311,1226,362
74,tacticam,66,966,216,991,253
74,tacticam,66,731,271,761,316
74,tacticam,30,595,250,627,295
74,tacticam,30,1546,300,1571,346
74,tacticam,30,698,198,725,241
74,tacticam,30,770,211,796,252
74,tacticam,31,927,219,952,261
74,tacticam,66,666,129,689,173
74,tacticam,31,693,232,702,243
74,tacticam,30,1670,499,1695,563
74,tacticam,30,1844,1010,1884,1079
75,tacticam,30,429,428,462,480
75,tacticam,30,1742,384,1770,437
75,tacticam,31,1079,473,1110,523
75,tacticam,40,969,266,997,311
75,tacticam,83,762,511,803,562
75,tacticam,15,1256,394,1280,441
75,tacticam,30,1655,492,1685,546
75,tacticam,30,1389,736,1421,802
75,tacticam,30,405,373,433,424
75,tacticam,30,364,564,395,624
75,tacticam,30,466,368,492,413
75,tacticam,31,767,351,797,397
75,tacticam,30,866,372,892,423
75,tacticam,40,1204,312,1229,362
75,tacticam,66,962,217,988,255
75,tacticam,66,730,272,759,317
75,tacticam,30,596,250,628,295
75,tacticam,30,1545,302,1570,346
75,tacticam,30,696,199,722,242
75,tacticam,30,767,210,794,250
75,tacticam,31,925,221,950,263
75,tacticam,66,669,130,692,174
75,tacticam,31,695,234,705,245
75,tacticam,30,1670,500,1696,563
75,tacticam,30,1840,1010,1879,1077
76,tacticam,30,431,426,463,478
76,tacticam,30,1743,385,1770,438
76,tacticam,31,1076,472,1108,523
76,tacticam,40,968,267,996,311
76,tacticam,83,759,510,800,562
76,tacticam,15,1256,395,1281,442
76,tacticam,30,1656,493,1685,547
76,tacticam,30,1388,735,1421,800
76,tacticam,30,405,371,433,423
76,tacticam,30,364,561,396,622
76,tacticam,30,468,366,493,410
76,tacticam,31,766,352,796,398
76,tacticam,30,868,372,893,421
76,tacticam,40,1207,313,1232,362
76,tacticam,66,959,217,984,257
76,tacticam,66,727,271,756,317
76,tacticam,30,597,251,630,296
76,tacticam,30,1544,302,1568,346
76,tacticam,30,695,201,722,243
76,tacticam,30,763,210,789,249
76,tacticam,31,926,222,949,264
76,tacticam,66,673,130,696,175
76,tacticam,31,698,236,708,246
76,tacticam,30,1671,501,1696,564
76,tacticam,30,1839,1009,1877,1076
76,tacticam,30,12,336,29,390
77,tacticam,30,431,424,462,474
77,tacticam,30,1743,386,1770,439
77,tacticam,31,1075,471,1106,520
77,tacticam,40,967,268,996,312
77,tacticam,83,759,508,800,560
77,tacticam,15,1258,396,1282,442
77,tacticam,30,1657,493,1685,547
77,tacticam,30,1390,735,1422,798
77,tacticam,30,406,369,434,419
77,tacticam,30,366,559,397,615
77,tacticam,30,469,364,493,405
77,tacticam,31,766,352,795,398
77,tacticam,30,868,372,892,420
77,tacticam,40,1210,313,1235,363
77,tacticam,66,957,218,982,258
77,tacticam,66,727,271,755,316
77,tacticam,30,599,251,632,296
77,tacticam,30,1544,302,1568,348
77,tacticam,30,696,203,723,244
77,tacticam,30,760,211,787,250
77,tacticam,31,926,223,948,264
77,tacticam,66,668,135,688,173
77,tacticam,31,700,237,710,248
77,tacticam,30,1671,502,1696,564
77,tacticam,30,1838,1009,1875,1075
77,tacticam,30,20,336,37,390
78,tacticam,30,430,423,461,472
78,tacticam,30,1744,387,1770,439
78,tacticam,31,1072,470,1103,518
78,tacticam,40,967,269,996,313
78,tacticam,83,761,506,801,558
78,tacticam,15,1258,397,1282,442
78,tacticam,30,1656,494,1684,547
78,tacticam,30,1391,735,1422,798
78,tacticam,30,407,368,435,417
78,tacticam,30,366,556,395,609
78,tacticam,30,468,364,492,403
78,tacticam,31,764,351,793,398
78,tacticam,30,869,372,892,420
78,tacticam,40,1213,313,1238,364
78,tacticam,66,957,218,981,258
78,tacticam,66,727,271,755,314
78,tacticam,30,599,251,633,296
78,tacticam,30,1545,302,1569,348
78,tacticam,30,696,204,723,245
78,tacticam,30,759,212,785,251
78,tacticam,31,927,224,949,265
78,tacticam,66,667,133,688,174
78,tacticam,31,703,239,713,249
78,tacticam,30,1671,502,1697,565
78,tacticam,30,1836,1010,1872,1076
78,tacticam,30,27,335,44,390
79,tacticam,30,429,423,461,471
79,tacticam,30,1746,387,1772,439
79,tacticam,31,1068,469,1099,517
79,tacticam,40,968,271,995,313
79,tacticam,83,760,505,800,555
79,tacticam,15,1258,397,1282,443
79,tacticam,30,1656,493,1684,547
79,tacticam,30,1390,735,1421,797
79,tacticam,30,406,367,434,415
79,tacticam,30,364,553,393,606
79,tacticam,30,468,361,493,402
79,tacticam,31,764,350,792,397
79,tacticam,30,869,370,892,418
79,tacticam,40,1217,313,1241,364
79,tacticam,66,955,217,981,257
79,tacticam,66,723,270,752,314
79,tacticam,30,599,252,633,297
79,tacticam,30,1546,301,1570,348
79,tacticam,30,694,205,722,246
79,tacticam,30,757,212,783,251
79,tacticam,31,926,223,949,265
79,tacticam,66,669,133,691,174
79,tacticam,31,706,240,716,251
79,tacticam,30,1672,503,1697,565
79,tacticam,30,1834,1010,1870,1076
79,tacticam,30,33,335,51,390
80,tacticam,30,428,423,460,470
80,tacticam,30,1747,386,1773,439
80,tacticam,31,1065,469,1095,517
80,tacticam,40,967,270,993,312
80,tacticam,83,759,504,798,553
80,tacticam,15,1259,397,1282,443
80,tacticam,30,1657,492,1685,546
80,tacticam,30,1389,734,1420,796
80,tacticam,30,404,365,433,414
80,tacticam,30,360,550,390,605
80,tacticam,30,469,357,495,400
80,tacticam,31,764,349,792,396
80,tacticam,30,871,368,894,416
80,tacticam,40,1221,314,1244,363
80,tacticam,66,955,217,980,256
80,tacticam,66,719,271,749,314
80,tacticam,30,598,252,633,297
80,tacticam,30,1547,301,1572,347
80,tacticam,30,696,206,723,247
80,tacticam,30,754,211,780,251
80,tacticam,31,925,223,949,264
80,tacticam,66,671,134,693,175
80,tacticam,31,708,242,718,253
80,tacticam,30,1672,504,1697,566
80,tacticam,30,1833,1009,1869,1076
80,tacticam,30,39,335,56,390
81,tacticam,30,427,422,458,470
81,tacticam,30,1748,386,1775,439
81,tacticam,31,1060,468,1089,517
81,tacticam,40,967,269,992,312
81,tacticam,83,754,503,794,552
81,tacticam,15,1261,396,1283,442
81,tacticam,30,1657,491,1686,546
81,tacticam,30,1389,732,1420,796
81,tacticam,30,404,363,434,414
81,tacticam,30,357,548,387,603
81,tacticam,30,469,354,496,397
81,tacticam,31,763,348,792,394
81,tacticam,30,872,367,895,414
81,tacticam,40,1224,313,1246,363
81,tacticam,66,953,216,978,255
81,tacticam,66,716,271,746,315
81,tacticam,30,596,253,629,297
81,tacticam,30,1548,301,1573,347
81,tacticam,30,695,205,722,248
81,tacticam,30,751,211,778,249
81,tacticam,31,923,223,948,265
81,tacticam,66,673,134,695,175
81,tacticam,31,711,243,721,254
81,tacticam,30,1673,505,1698,566
81,tacticam,30,1833,1008,1870,1077
81,tacticam,30,43,334,61,388
82,tacticam,30,423,420,455,470
82,tacticam,30,1750,386,1777,440
82,tacticam,31,1055,468,1085,516
82,tacticam,40,968,269,994,313
82,tacticam,83,749,503,790,553
82,tacticam,15,1262,395,1286,442
82,tacticam,30,1656,491,1685,545
82,tacticam,30,1390,730,1421,796
82,tacticam,30,405,361,435,414
82,tacticam,30,358,544,388,601
82,tacticam,30,465,351,493,395
82,tacticam,31,760,347,789,393
82,tacticam,30,872,366,896,413
82,tacticam,40,1227,313,1249,363
82,tacticam,66,951,217,976,254
82,tacticam,66,715,271,744,315
82,tacticam,30,594,253,627,297
82,tacticam,30,1549,303,1574,348
82,tacticam,30,694,205,721,248
82,tacticam,30,748,211,775,249
82,tacticam,31,922,223,948,265
82,tacticam,66,675,135,697,176
82,tacticam,31,714,245,723,256
82,tacticam,30,1673,505,1698,567
82,tacticam,30,1834,1007,1871,1077
82,tacticam,30,48,333,66,387
83,tacticam,30,421,417,453,468
83,tacticam,30,1752,386,1780,440
83,tacticam,31,1054,466,1084,515
83,tacticam,40,968,269,993,312
83,tacticam,83,745,502,786,552
83,tacticam,15,1264,394,1288,442
83,tacticam,30,1656,491,1686,544
83,tacticam,30,1391,728,1423,795
83,tacticam,30,409,359,436,410
83,tacticam,30,360,541,390,598
83,tacticam,30,464,349,492,391
83,tacticam,31,757,346,787,392
83,tacticam,30,873,364,897,411
83,tacticam,40,1230,313,1252,363
83,tacticam,66,949,217,975,258
83,tacticam,66,712,267,741,312
83,tacticam,30,595,253,627,296
83,tacticam,30,1550,303,1576,349
83,tacticam,30,693,205,720,248
83,tacticam,30,744,211,772,250
83,tacticam,31,921,224,947,265
83,tacticam,66,677,135,699,176
83,tacticam,31,716,246,726,257
83,tacticam,30,1674,506,1699,567
83,tacticam,30,1833,1007,1870,1075
83,tacticam,30,53,333,71,386
84,tacticam,30,422,415,453,467
84,tacticam,30,1756,388,1783,441
84,tacticam,31,1052,465,1082,513
84,tacticam,40,967,268,993,312
84,tacticam,83,742,500,783,552
84,tacticam,15,1266,393,1291,442
84,tacticam,30,1657,492,1687,544
84,tacticam,30,1393,727,1425,794
84,tacticam,30,411,354,438,405
84,tacticam,30,361,538,390,592
84,tacticam,30,463,348,491,388
84,tacticam,31,756,347,787,393
84,tacticam,30,875,363,898,410
84,tacticam,40,1233,312,1254,362
84,tacticam,66,947,218,974,259
84,tacticam,66,711,269,739,312
84,tacticam,30,596,251,629,294
84,tacticam,30,1553,304,1578,349
84,tacticam,30,692,205,719,248
84,tacticam,30,741,210,768,249
84,tacticam,31,919,224,944,265
84,tacticam,66,666,127,689,171
84,tacticam,31,719,248,729,259
84,tacticam,30,1674,507,1699,568
84,tacticam,30,1833,1007,1871,1073
84,tacticam,30,58,331,77,385
85,tacticam,30,422,413,453,464
85,tacticam,30,1759,388,1786,441
85,tacticam,31,1050,464,1080,511
85,tacticam,40,967,268,993,311
85,tacticam,83,741,498,783,552
85,tacticam,15,1267,393,1293,442
85,tacticam,30,1659,492,1689,544
85,tacticam,30,1395,726,1427,792
85,tacticam,30,413,351,439,402
85,tacticam,30,361,535,389,586
85,tacticam,30,463,346,492,389
85,tacticam,31,755,346,784,391
85,tacticam,30,876,362,900,409
85,tacticam,40,1235,312,1257,362
85,tacticam,66,943,216,970,258
85,tacticam,66,710,268,737,311
85,tacticam,30,599,250,631,293
85,tacticam,30,1554,304,1578,348
85,tacticam,30,691,206,717,248
85,tacticam,30,738,208,765,249
85,tacticam,31,919,223,942,264
85,tacticam,66,665,124,689,170
85,tacticam,31,721,250,731,260
85,tacticam,30,1675,508,1699,568
85,tacticam,30,1833,1007,1869,1073
85,tacticam,30,62,331,82,384
86,tacticam,30,421,411,451,460
86,tacticam,30,1761,387,1788,442
86,tacticam,31,1046,463,1077,512
86,tacticam,40,966,268,993,311
86,tacticam,83,741,496,781,550
86,tacticam,15,1269,394,1295,442
86,tacticam,30,1659,492,1689,546
86,tacticam,30,1397,726,1428,791
86,tacticam,30,413,349,439,399
86,tacticam,30,358,533,386,584
86,tacticam,30,463,343,492,386
86,tacticam,31,752,345,782,390
86,tacticam,30,877,360,900,408
86,tacticam,40,1238,312,1260,362
86,tacticam,66,942,217,968,258
86,tacticam,66,707,265,736,309
86,tacticam,30,599,249,631,291
86,tacticam,30,1556,303,1579,347
86,tacticam,30,692,207,717,249
86,tacticam,30,736,207,764,249
86,tacticam,31,918,223,941,262
86,tacticam,66,666,124,690,170
86,tacticam,31,724,251,734,262
86,tacticam,30,1675,508,1700,569
86,tacticam,30,1832,1007,1869,1072
86,tacticam,30,67,332,88,384
87,tacticam,30,421,410,451,458
87,tacticam,30,1764,387,1790,442
87,tacticam,31,1044,463,1074,511
87,tacticam,40,968,268,994,311
87,tacticam,83,741,495,780,546
87,tacticam,15,1271,395,1296,442
87,tacticam,30,1659,492,1688,546
87,tacticam,30,1399,726,1430,789
87,tacticam,30,414,348,439,397
87,tacticam,30,356,530,385,584
87,tacticam,30,463,339,492,384
87,tacticam,31,751,343,781,391
87,tacticam,30,878,359,902,409
87,tacticam,40,1242,312,1265,362
87,tacticam,66,941,217,967,257
87,tacticam,66,704,264,734,308
87,tacticam,30,600,249,632,290
87,tacticam,30,1558,303,1582,348
87,tacticam,30,688,208,714,250
87,tacticam,30,734,206,761,246
87,tacticam,31,916,223,940,263
87,tacticam,66,667,128,688,170
87,tacticam,31,727,253,737,264
87,tacticam,30,1676,509,1700,569
87,tacticam,30,1833,1009,1869,1074
87,tacticam,30,72,330,93,384
88,tacticam,30,419,409,449,458
88,tacticam,30,1767,388,1793,442
88,tacticam,31,1039,463,1068,511
88,tacticam,40,969,268,994,311
88,tacticam,83,740,495,777,544
88,tacticam,15,1271,395,1296,441
88,tacticam,30,1660,491,1689,546
88,tacticam,30,1399,726,1429,789
88,tacticam,30,416,346,441,395
88,tacticam,30,356,527,385,583
88,tacticam,30,461,337,490,380
88,tacticam,31,751,342,782,390
88,tacticam,30,880,357,903,407
88,tacticam,40,1246,312,1269,362
